transaction_id,date,customer_id,description,merchant_name,amount,payment_method,type,customer_segment,location
T052004,2023-03-22,15116,fuel payment,SBI,44127.69,Credit Card,expense,Salaried,Bangalore
T052005,2022-10-24,51405,freelance income,Electricity Board,16085.07,Net Banking,income,Business,Chennai
T052006,2022-01-31,14383,bonus received,PhonePe,904.47,UPI,income,Retired,Delhi
T052007,2022-11-27,67176,grocery purchase,Salary Dept,3982.26,Cash,expense,Business,Hyderabad
T052008,2022-07-31,35657,grocery purchase,Salary Dept,11042.51,Credit Card,expense,Business,Mumbai
T052009,2024-01-01,32170,electricity bill,Paytm,14803.12,UPI,expense,Student,Delhi
T052010,2022-05-29,23081,cashback received,Airtel,37799.2,UPI,income,Retired,Delhi
T052011,2023-10-07,79287,electricity bill,Reliance,34236.93,Debit Card,expense,Salaried,Delhi
T052012,2024-04-23,56620,insurance premium,Airtel,28987.63,Cash,expense,Retired,Mumbai
T052013,2023-04-07,17785,bonus received,Tax Office,33644.45,Credit Card,income,Student,Bangalore
T052014,2022-07-22,22564,interest credited,Local Store,47525.87,Cash,income,Salaried,Delhi
T052015,2023-10-26,32479,salary credited,Zomato,30611.39,Cash,income,Business,Chennai
T052016,2023-09-09,67183,freelance income,Google Pay,49708.15,UPI,income,Retired,Delhi
T052017,2023-03-15,87373,fuel payment,SBI,46930.87,Credit Card,expense,Student,Delhi
T052018,2023-06-19,86935,transfer processed,Google Pay,3506.35,Credit Card,income,Retired,Delhi
T052019,2023-06-27,37359,bank entry,Salary Dept,39173.38,Cash,income,Salaried,Delhi
T052020,2023-01-07,24492,fund transfer,Electricity Board,25808.15,Net Banking,income,Student,Delhi
T052021,2023-09-24,97435,account adjustment,Reliance,12274.49,Net Banking,income,Student,Bangalore
T052022,2022-07-29,27396,fuel payment,Amazon,46117.84,Debit Card,expense,Salaried,Bangalore
T052023,2022-09-27,38259,subscription charge,Amazon,24267.34,Net Banking,expense,Retired,Delhi
T052024,2024-01-14,73742,grocery purchase,Paytm,33634.47,Net Banking,expense,Business,Delhi
T052025,2022-05-16,70594,transfer processed,Airtel,49688.54,Cash,income,Salaried,Bangalore
T052026,2023-06-23,83490,fuel payment,Flipkart,18143.89,Credit Card,expense,Salaried,Delhi
T052027,2023-07-24,68596,fund transfer,Amazon,16090.3,Debit Card,expense,Business,Chennai
T052028,2022-08-07,50302,salary credited,Uber,23153.61,Credit Card,income,Retired,Delhi
T052029,2023-10-13,63529,bonus received,Paytm,48977.11,Debit Card,income,Retired,Chennai
T052030,2024-04-02,12668,fuel payment,Uber,378.64,UPI,expense,Salaried,Hyderabad
T052031,2023-08-09,32917,freelance income,ICICI,14002.5,Net Banking,income,Business,Bangalore
T052032,2022-02-08,42284,rent paid,Salary Dept,31862.95,Credit Card,expense,Student,Hyderabad
T052033,2022-08-15,55050,interest credited,Airtel,29481.35,Cash,income,Student,Chennai
T052034,2023-09-10,36003,freelance income,HDFC,33476.7,UPI,income,Student,Chennai
T052035,2023-04-13,76413,salary credited,Flipkart,17072.89,Net Banking,income,Retired,Mumbai
T052036,2023-09-21,25433,fund transfer,SBI,34226.35,Credit Card,income,Business,Hyderabad
T052037,2023-09-14,43221,transfer processed,Flipkart,18263.27,Credit Card,expense,Salaried,Hyderabad
T052038,2023-04-25,63756,cashback received,Salary Dept,17337.99,UPI,income,Business,Mumbai
T052039,2023-11-25,49113,insurance premium,Electricity Board,25468.64,Cash,expense,Salaried,Mumbai
T052040,2023-11-20,22378,salary credited,Zomato,36681.01,Cash,income,Student,Bangalore
T052041,2023-06-15,71672,rent paid,Salary Dept,24100.94,Cash,expense,Salaried,Delhi
T052042,2024-06-02,22946,grocery purchase,PhonePe,7864.11,Net Banking,expense,Business,Chennai
T052043,2022-08-11,62210,bonus received,Paytm,2725.58,Net Banking,income,Student,Chennai
T052044,2023-11-25,62008,commission credited,Electricity Board,42734.44,Net Banking,income,Business,Mumbai
T052045,2022-08-05,19103,salary credited,Reliance,30635.8,Net Banking,income,Student,Hyderabad
T052046,2022-03-24,74882,fuel payment,Google Pay,42773.16,UPI,expense,Student,Bangalore
T052047,2023-12-12,10440,insurance premium,Freelance Client,14847.53,Net Banking,expense,Business,Hyderabad
T052048,2023-01-17,77647,rent paid,HDFC,4615.97,Net Banking,expense,Salaried,Bangalore
T052049,2022-01-24,46868,commission credited,Electricity Board,11291.96,Cash,income,Student,Chennai
T052050,2022-09-01,48983,commission credited,Airtel,17115.7,UPI,income,Retired,Chennai
T052051,2022-06-18,46236,online payment,Zomato,23753.87,Credit Card,income,Retired,Bangalore
T052052,2022-04-07,49241,bonus received,Local Store,20874.28,UPI,income,Retired,Hyderabad
T052053,2023-09-01,25907,interest credited,Electricity Board,11950.38,UPI,income,Salaried,Delhi
T052054,2023-06-07,31650,insurance premium,Reliance,20757.53,Credit Card,expense,Retired,Mumbai
T052055,2023-01-19,22031,rent paid,Electricity Board,12581.16,Cash,expense,Salaried,Delhi
T052056,2024-02-15,58867,commission credited,Airtel,20860.16,Credit Card,income,Salaried,Hyderabad
T052057,2023-08-19,65644,insurance premium,Salary Dept,47765.7,Debit Card,expense,Student,Delhi
T052058,2024-04-24,14460,electricity bill,Paytm,40775.65,Debit Card,expense,Business,Mumbai
T052059,2023-11-22,41135,freelance income,Salary Dept,44012.71,Net Banking,income,Retired,Hyderabad
T052060,2023-03-07,18714,electricity bill,Amazon,30917.58,UPI,expense,Salaried,Mumbai
T052061,2022-12-20,35281,grocery purchase,Freelance Client,23175.43,UPI,expense,Business,Delhi
T052062,2024-03-28,77295,refund processed,Local Store,44022.83,Cash,income,Business,Chennai
T052063,2023-01-07,75785,interest credited,Local Store,7070.54,Net Banking,income,Business,Bangalore
T052064,2024-03-09,64148,bonus received,Freelance Client,8102.43,Net Banking,income,Retired,Mumbai
T052065,2022-03-24,47112,salary credited,Tax Office,42466.43,Net Banking,income,Salaried,Delhi
T052066,2023-11-29,68718,interest credited,Amazon,49114.11,Credit Card,income,Retired,Bangalore
T052067,2023-12-03,90725,salary credited,Flipkart,31150.42,Debit Card,income,Business,Mumbai
T052068,2024-01-15,16591,interest credited,Reliance,41705.65,Cash,income,Retired,Mumbai
T052069,2022-01-31,36402,account adjustment,Airtel,36103.12,Debit Card,income,Salaried,Chennai
T052070,2022-05-11,83244,commission credited,Amazon,37451.52,UPI,income,Student,Delhi
T052071,2022-12-06,54438,salary credited,Uber,4491.83,Net Banking,income,Student,Chennai
T052072,2022-01-12,16482,refund processed,Freelance Client,19138.69,Debit Card,income,Salaried,Mumbai
T052073,2023-02-10,98158,electricity bill,Freelance Client,14647.33,Credit Card,expense,Retired,Delhi
T052074,2023-03-23,54953,fuel payment,SBI,11159.07,UPI,expense,Salaried,Chennai
T052075,2023-03-21,83986,electricity bill,Zomato,6467.79,Credit Card,expense,Salaried,Mumbai
T052076,2024-06-16,84875,salary credited,Electricity Board,43246.27,Cash,income,Salaried,Bangalore
T052077,2024-01-25,41254,online payment,Local Store,39787.33,Net Banking,income,Retired,Bangalore
T052078,2023-10-27,31426,subscription charge,PhonePe,41080.15,Cash,expense,Salaried,Chennai
T052079,2023-06-21,66608,cashback received,Electricity Board,40916.34,Credit Card,income,Business,Mumbai
T052080,2023-02-19,94059,commission credited,Flipkart,43653.24,UPI,income,Retired,Delhi
T052081,2023-10-16,15143,online payment,ICICI,1840.93,UPI,income,Business,Mumbai
T052082,2023-11-19,95098,transfer processed,Paytm,48683.57,Cash,expense,Student,Chennai
T052083,2024-02-25,79683,commission credited,Tax Office,19363.37,UPI,income,Business,Chennai
T052084,2022-02-07,57814,cashback received,Amazon,5639.92,Cash,income,Student,Mumbai
T052085,2023-02-17,96309,refund processed,SBI,462.46,Cash,income,Salaried,Delhi
T052086,2023-10-24,77883,electricity bill,Airtel,39438.82,Credit Card,expense,Business,Hyderabad
T052087,2023-04-14,57448,salary credited,Reliance,44771.91,UPI,income,Student,Chennai
T052088,2022-08-17,64653,rent paid,ICICI,25355.1,Debit Card,expense,Salaried,Chennai
T052089,2022-11-01,93511,rent paid,Google Pay,23024.46,Cash,expense,Retired,Chennai
T052090,2023-05-22,61393,insurance premium,ICICI,49146.04,Credit Card,expense,Student,Hyderabad
T052091,2023-03-04,30012,salary credited,Swiggy,4543.37,UPI,income,Business,Bangalore
T052092,2023-04-28,57539,interest credited,Amazon,19942.16,Debit Card,income,Retired,Chennai
T052093,2022-04-06,24720,interest credited,Electricity Board,31769.76,Cash,expense,Business,Chennai
T052094,2024-06-10,35430,insurance premium,Reliance,5125.37,Net Banking,expense,Business,Hyderabad
T052095,2022-11-01,23683,rent paid,PhonePe,39421.29,Cash,expense,Business,Hyderabad
T052096,2024-04-28,67063,interest credited,PhonePe,34488.77,UPI,income,Business,Hyderabad
T052097,2023-08-05,51198,freelance income,Paytm,40433.4,Credit Card,income,Retired,Mumbai
T052098,2023-08-14,16535,transaction completed,Electricity Board,34713.35,Credit Card,expense,Retired,Bangalore
T052099,2023-11-26,73402,insurance premium,Amazon,30011.19,Debit Card,expense,Business,Chennai
T052100,2023-06-29,94615,rent paid,ICICI,21787.79,Debit Card,expense,Student,Bangalore
T052101,2023-03-15,16156,grocery purchase,Zomato,49888.13,UPI,expense,Salaried,Chennai
T052102,2022-09-10,74896,cashback received,Amazon,17828.53,Credit Card,income,Retired,Delhi
T052103,2022-05-26,47404,electricity bill,ICICI,3817.53,Net Banking,expense,Salaried,Mumbai
T052104,2023-07-27,90561,transaction completed,Google Pay,10296.53,Debit Card,expense,Business,Mumbai
T052105,2023-08-21,52276,refund processed,Electricity Board,28088.42,Debit Card,income,Business,Delhi
T052106,2023-01-02,28688,salary credited,Reliance,13249.58,Net Banking,income,Business,Bangalore
T052107,2024-01-12,10107,fund transfer,Tax Office,44910.31,Net Banking,expense,Retired,Bangalore
T052108,2023-09-23,44372,commission credited,Electricity Board,43581.88,Credit Card,income,Student,Hyderabad
T052109,2022-04-02,61060,insurance premium,PhonePe,34382.82,Credit Card,expense,Retired,Delhi
T052110,2024-01-19,75199,cashback received,Google Pay,44911.24,UPI,income,Retired,Hyderabad
T052111,2022-01-01,83457,freelance income,Google Pay,20717.14,Credit Card,income,Student,Bangalore
T052112,2022-08-25,34942,online payment,Zomato,21983.15,Debit Card,income,Student,Hyderabad
T052113,2023-06-25,33547,rent paid,SBI,12446.52,UPI,expense,Salaried,Hyderabad
T052114,2022-12-09,66853,payment received,Zomato,42806.18,Debit Card,income,Student,Bangalore
T052115,2022-07-09,37485,electricity bill,Uber,43203.45,UPI,expense,Student,Delhi
T052116,2022-11-14,62746,grocery purchase,Swiggy,9495.36,Debit Card,expense,Retired,Bangalore
T052117,2022-05-31,12921,subscription charge,Amazon,35155.2,Credit Card,expense,Retired,Delhi
T052118,2024-05-27,74770,cashback received,Uber,48684.19,Net Banking,income,Student,Mumbai
T052119,2023-04-26,11740,subscription charge,Swiggy,10930.95,Debit Card,expense,Retired,Hyderabad
T052120,2023-01-26,90631,electricity bill,SBI,32375.52,Debit Card,expense,Retired,Hyderabad
T052121,2022-06-22,78354,interest credited,Amazon,1543.81,Debit Card,income,Salaried,Mumbai
T052122,2022-06-06,93273,subscription charge,Flipkart,43687.27,Net Banking,expense,Business,Chennai
T052123,2022-04-16,67795,salary credited,HDFC,24745.42,Cash,income,Student,Chennai
T052124,2022-11-30,16140,salary credited,Airtel,37170.49,Net Banking,income,Student,Hyderabad
T052125,2022-12-27,63568,electricity bill,Google Pay,35807.37,Debit Card,expense,Business,Hyderabad
T052126,2023-08-03,71880,salary credited,HDFC,15454.05,Cash,income,Retired,Hyderabad
T052127,2024-02-17,70853,bank entry,Google Pay,27366.93,Credit Card,expense,Salaried,Chennai
T052128,2023-02-15,35460,subscription charge,Freelance Client,22651.54,Net Banking,expense,Business,Chennai
T052129,2022-09-05,16993,freelance income,Tax Office,32327.92,Credit Card,income,Student,Delhi
T052130,2023-11-25,59894,commission credited,Uber,29806.12,Credit Card,income,Student,Chennai
T052131,2023-03-29,64741,commission credited,Local Store,16638.56,Net Banking,income,Business,Hyderabad
T052132,2022-10-30,91435,interest credited,Paytm,5810.34,Cash,income,Salaried,Delhi
T052133,2022-07-30,17005,transaction completed,Uber,27938.3,Net Banking,expense,Student,Hyderabad
T052134,2023-08-10,83164,transfer processed,Salary Dept,15620.35,Debit Card,income,Student,Bangalore
T052135,2023-11-24,36615,transfer processed,Paytm,47104.09,Net Banking,income,Student,Delhi
T052136,2023-03-01,28946,bonus received,Tax Office,9577.19,Debit Card,income,Retired,Mumbai
T052137,2022-08-22,60412,transfer processed,Airtel,13882.94,Debit Card,income,Student,Chennai
T052138,2023-09-03,88004,subscription charge,Uber,38063.57,Debit Card,expense,Retired,Mumbai
T052139,2023-09-11,71849,commission credited,Airtel,46283.54,Cash,income,Business,Chennai
T052140,2022-09-21,90387,online payment,SBI,7444.84,Debit Card,expense,Student,Chennai
T052141,2023-09-22,23199,rent paid,Reliance,1423.12,Credit Card,expense,Student,Mumbai
T052142,2022-12-11,40901,refund processed,Uber,16507.26,Credit Card,income,Student,Chennai
T052143,2023-09-03,89975,insurance premium,HDFC,20690.23,Net Banking,expense,Salaried,Delhi
T052144,2022-10-23,33823,subscription charge,Local Store,10356.06,Net Banking,expense,Student,Delhi
T052145,2022-01-08,12334,electricity bill,Paytm,22321.58,Credit Card,expense,Student,Mumbai
T052146,2022-07-25,58200,rent paid,Swiggy,21541.0,UPI,expense,Retired,Delhi
T052147,2023-07-24,76138,subscription charge,Local Store,23565.51,Debit Card,expense,Business,Delhi
T052148,2023-07-31,75196,commission credited,PhonePe,14431.5,Cash,income,Salaried,Chennai
T052149,2022-12-23,58437,fuel payment,Zomato,49079.41,Debit Card,expense,Business,Mumbai
T052150,2022-11-25,25034,cashback received,Google Pay,8990.16,Debit Card,income,Student,Delhi
T052151,2024-03-17,40613,salary credited,Reliance,12209.78,Credit Card,income,Business,Bangalore
T052152,2024-02-01,95227,payment received,Local Store,17923.99,Cash,income,Student,Mumbai
T052153,2022-10-20,86360,refund processed,Electricity Board,28235.88,UPI,expense,Salaried,Delhi
T052154,2023-03-01,81392,subscription charge,Local Store,30030.63,Cash,expense,Salaried,Mumbai
T052155,2023-01-06,22159,fuel payment,PhonePe,272.34,Credit Card,expense,Business,Delhi
T052156,2023-03-22,29685,rent paid,Zomato,4009.75,Debit Card,income,Salaried,Bangalore
T052157,2024-03-08,12301,grocery purchase,Salary Dept,17737.68,Debit Card,expense,Student,Chennai
T052158,2023-11-10,33479,electricity bill,Salary Dept,26437.3,UPI,expense,Business,Delhi
T052159,2023-10-31,66993,freelance income,Paytm,48688.42,Debit Card,income,Retired,Hyderabad
T052160,2023-01-12,24073,grocery purchase,Swiggy,38204.71,Net Banking,expense,Salaried,Chennai
T052161,2022-07-23,13566,subscription charge,Swiggy,26220.53,Net Banking,expense,Business,Mumbai
T052162,2022-03-18,32937,online payment,Zomato,16925.82,Cash,income,Student,Hyderabad
T052163,2023-04-27,91094,insurance premium,Tax Office,4608.49,Net Banking,expense,Retired,Mumbai
T052164,2022-03-01,61628,subscription charge,Uber,44212.55,UPI,expense,Salaried,Chennai
T052165,2023-06-10,75263,insurance premium,SBI,39644.88,Cash,expense,Retired,Hyderabad
T052166,2023-05-18,89596,fuel payment,ICICI,12930.14,Credit Card,expense,Retired,Delhi
T052167,2022-08-11,71914,fuel payment,Zomato,23076.29,UPI,expense,Salaried,Hyderabad
T052168,2022-02-02,74075,fuel payment,Flipkart,22204.11,Cash,expense,Student,Delhi
T052169,2022-02-24,17120,bank entry,ICICI,22217.6,Net Banking,expense,Student,Bangalore
T052170,2022-06-03,41636,cashback received,Swiggy,12630.78,Net Banking,income,Salaried,Hyderabad
T052171,2024-01-27,28773,fuel payment,Reliance,8556.78,Debit Card,expense,Student,Chennai
T052172,2024-05-22,28214,grocery purchase,ICICI,229.46,Debit Card,expense,Retired,Delhi
T052173,2022-04-04,95993,salary credited,Electricity Board,29174.42,Cash,income,Retired,Mumbai
T052174,2022-01-17,72508,bonus received,Salary Dept,34326.73,Net Banking,income,Retired,Mumbai
T052175,2023-11-10,74178,bank entry,HDFC,12837.81,Debit Card,expense,Retired,Hyderabad
T052176,2022-05-30,31213,bonus received,Swiggy,33829.55,Debit Card,income,Business,Delhi
T052177,2024-01-24,39712,freelance income,Amazon,7624.56,Net Banking,income,Retired,Delhi
T052178,2024-04-06,51555,subscription charge,Amazon,10393.58,UPI,expense,Student,Hyderabad
T052179,2023-04-24,67534,salary credited,Uber,5468.89,Credit Card,income,Retired,Chennai
T052180,2022-07-28,78998,transfer processed,Airtel,5078.17,UPI,income,Salaried,Delhi
T052181,2023-01-25,74950,rent paid,SBI,47609.25,Net Banking,expense,Student,Hyderabad
T052182,2023-11-19,25856,transfer processed,Paytm,41864.95,Credit Card,income,Salaried,Hyderabad
T052183,2023-01-21,65070,fuel payment,Freelance Client,32777.2,Debit Card,income,Business,Hyderabad
T052184,2022-08-15,87917,payment received,SBI,10657.34,Cash,expense,Salaried,Chennai
T052185,2023-12-01,68462,salary credited,Local Store,26618.11,Net Banking,income,Salaried,Mumbai
T052186,2024-01-31,30151,online payment,Reliance,47934.08,Debit Card,income,Retired,Hyderabad
T052187,2022-06-21,93025,cashback received,Swiggy,23374.39,Cash,income,Business,Mumbai
T052188,2022-12-26,78391,cashback received,Freelance Client,6507.96,UPI,income,Student,Bangalore
T052189,2024-01-24,82039,interest credited,Reliance,12950.48,Net Banking,income,Business,Mumbai
T052190,2023-02-04,89860,commission credited,Airtel,25842.76,Debit Card,income,Business,Delhi
T052191,2023-11-04,94079,freelance income,Paytm,10679.23,UPI,income,Retired,Hyderabad
T052192,2024-03-24,24129,fuel payment,Uber,41019.87,Credit Card,expense,Student,Mumbai
T052193,2023-04-18,56998,salary credited,Salary Dept,38726.84,Net Banking,income,Student,Delhi
T052194,2022-07-29,30530,insurance premium,PhonePe,49819.01,Credit Card,expense,Salaried,Bangalore
T052195,2024-01-08,35381,salary credited,Uber,45055.92,Net Banking,income,Salaried,Bangalore
